frame,L_GOAL_TL_POST,L_GOAL_TR_POST,L_GOAL_BL_POST,L_GOAL_BR_POST,L_GOAL_AREA_BR_CORNER,L_GOAL_AREA_TR_CORNER,L_GOAL_AREA_BL_CORNER,L_GOAL_AREA_TL_CORNER,L_PENALTY_AREA_BR_CORNER,L_PENALTY_AREA_TR_CORNER,L_PENALTY_AREA_BL_CORNER,L_PENALTY_AREA_TL_CORNER,BL_PITCH_CORNER,TL_PITCH_CORNER,B_TOUCH_AND_HALFWAY_LINES_INTERSECTION,T_TOUCH_AND_HALFWAY_LINES_INTERSECTION,R_PENALTY_AREA_BL_CORNER,R_PENALTY_AREA_TL_CORNER,R_PENALTY_AREA_BR_CORNER,R_PENALTY_AREA_TR_CORNER,R_GOAL_AREA_BL_CORNER,R_GOAL_AREA_TL_CORNER,R_GOAL_AREA_BR_CORNER,R_GOAL_AREA_TR_CORNER,R_GOAL_TL_POST,R_GOAL_TR_POST,R_GOAL_BL_POST,R_GOAL_BR_POST,BR_PITCH_CORNER,TR_PITCH_CORNER,CENTER_CIRCLE_TANGENT_TR,CENTER_CIRCLE_TANGENT_TL,CENTER_CIRCLE_TANGENT_BR,CENTER_CIRCLE_TANGENT_BL,CENTER_CIRCLE_TR,CENTER_CIRCLE_TL,CENTER_CIRCLE_BR,CENTER_CIRCLE_BL,CENTER_CIRCLE_R,CENTER_CIRCLE_L,T_HALFWAY_LINE_AND_CENTER_CIRCLE_INTERSECTION,B_HALFWAY_LINE_AND_CENTER_CIRCLE_INTERSECTION,CENTER_MARK,LEFT_CIRCLE_R,BL_16M_LINE_AND_PENALTY_ARC_INTERSECTION,TL_16M_LINE_AND_PENALTY_ARC_INTERSECTION,LEFT_CIRCLE_TANGENT_T,LEFT_CIRCLE_TANGENT_B,L_PENALTY_MARK,L_MIDDLE_PENALTY,RIGHT_CIRCLE_L,BR_16M_LINE_AND_PENALTY_ARC_INTERSECTION,TR_16M_LINE_AND_PENALTY_ARC_INTERSECTION,RIGHT_CIRCLE_TANGENT_T,RIGHT_CIRCLE_TANGENT_B,R_PENALTY_MARK,R_MIDDLE_PENALTY
00010,236.94607543945312,203.30523681640625,311.12152099609375,287.1525573730469,358.96124267578125,260.90411376953125,331.86907958984375,254.30410766601562,489.5307312011719,12.163441283780053,308.7591921006009,1.4996846875000074,526.8603718855069,5.625369324710153,531.7548945689177,539.1645415741824,892.7786732436225,239.0986328125,996.7288437412828,635.0121786606702,1024.8054586820938,662.5383387821599,1015.9823848068839,867.495877080312,921.8587439926475,981.9329648289463,954.9689582673311,1005.0210021154892,538.1784109281992,378.5583856914242,388.886208750909,383.8043313758384,385.9121255292062,393.5234720566291,385.2786687271277,378.3466037944956,385.62031821664306,383.8225489168925,388.0859780829257,388.3190593611639,275.6108555474747,637.7480206868966,304.9329528808594,1.3092644145778651,400.88531494140625,0.40434943356518316,1.7523616869068157,3.0163242602240423,324.84686279296875,8.603346698373608,381.6456065049895,573.7656410036351,361.2713186721174,371.5048074355584,393.34117273708716,637.3498341242378,403.8707400426524
00011,355.8537640418514,347.0114325149334,393.4078784510246,377.07195566112006,321.9801119749558,361.356825497948,319.82546610836346,353.6603708648849,451.99444580078125,570.6507066204596,364.91501599053987,406.64189611158514,522.1488801924272,488.5816320049852,537.19704734332,535.878666261701,4.438004326086823,3.080601408429156,1022.4952542843486,3.1187537181000184,1.2114906065875022,0.513379873528285,1001.544218536539,3.5651622560016225,0.1391331137645819,1.9253754763432938,1.4908887668491255,1.065072416678394,535.7373153774851,4.348641747131864,473.76816910847856,430.39107352266467,433.6655793616149,471.055473837279,493.62131924312473,424.9405602302025,469.49990533381197,488.9298620444618,453.6316730049395,453.1197771305001,391.59433605153725,674.4655032039099,383.369355804062,441.8028017792461,396.59158450859366,459.0065079116209,456.4019460276844,430.1368343345765,380.70990172832944,416.1001062482683,0.8699766090189617,2.5454582881535064,0.05465504591499772,2.539078680776675,1.4845662018775667,1.262421429826174,1.0040071405729263
00012,495.5401376142436,406.2415773950766,535.3343096639079,459.19937460020225,509.6685985464858,318.79209718248603,512.903726002982,342.27294957095717,595.6455505643468,293.1038788817696,645.8974034521144,258.51724703985144,561.9316846853962,198.32587240587134,583.4557427494592,569.5923700486766,7.004044733236019,1.6234864526793138,5.457112851562499,4.017392263999686,6.9846218932479935,1.5188323891461513,28.27954308661162,2.5351176383793144,0.7992124685441414,1.9020686998515297,858.6325342722332,934.2532186210423,583.5603647937397,0.5847071344344442,393.86995463857346,387.7945751740561,409.955469950768,410.95661652200494,373.37994782516597,440.7804266261753,435.6438919368184,437.632635922671,401.96317096703535,383.2466056632157,346.6314751229837,717.4121790360385,363.2614639526148,390.39942847834993,451.12817784124496,324.55502617724466,380.7540715188574,401.9342870528996,392.6927020660047,374.7884428811049,6.133405306361506,2.181245611797768,1.564082947160701,5.6126017751521955,6.764702887891183,2.173621182485315,2.5016525210535723
00013,691.5217547567603,685.7807286573234,770.6165499727998,773.259874474004,745.1453224628016,735.6180099808095,738.5465548586484,732.9458096996368,755.0907900323127,702.3730616482733,725.9121559389905,689.1834617261408,536.8140381956905,638.0524410133534,559.0699611323736,540.7585768839587,739.8419103026554,373.05421380659146,725.014822708495,670.9377703668537,743.616327036172,83.89377754344927,796.1019158615013,714.1877917886472,4.768614056457556,686.7393620907358,770.8267866542651,775.862446266999,559.3308167336174,632.1872195905377,668.6587717345191,662.0630908924361,689.4780215131931,678.5565646025127,669.0122786138767,682.1390365626296,686.852002915373,689.1093449438973,670.6287945836694,655.9644117633655,678.1914211480897,708.5196721602028,685.6504520419161,730.9566282762399,762.5921635828776,726.967255853929,725.8114823571383,736.5508067563537,751.9348800995299,735.5246335202805,662.6746187157963,694.3478815548567,643.7885236809299,663.17630759731,669.7284764957035,693.2313868057082,674.7828318765227
00014,6.564054228478607,3.6256193935039662,5.39313732161144,2.5798160362487996,3.384267138669508,4.783503472957837,185.16636657714844,2.802289200497256,8.155830386033605,5.237451820348937,233.22972106933594,1.3242767267409343,522.2760726677498,1.8442065137968884,540.7170798346026,540.3406096187776,801.5825838101584,392.1548066384589,712.7578334363814,491.39244456259803,693.6282599165974,522.6459293631642,681.0440438772159,547.4168230951866,536.909714707224,609.7926218520502,546.8002694611515,617.7502222163835,540.3517593051312,403.6573932059371,487.48951622465245,466.43562937014923,476.0974077065485,528.7676076825455,459.9624003663645,450.3046875311526,478.8534176045068,484.8426137297584,485.6680863624544,494.8773508073964,368.3375011958552,535.8584045713766,357.934481503736,1.6025413758964797,6.38155573492811,3.6720586836754117,0.8562590994787567,1.6339426997254152,1.0373084851998726,1.426656218251229,536.7241511559176,639.1816641507116,476.1422055440522,520.171384755031,549.5442374933151,587.1486913598889,522.5148964014721
00015,216.52377319335938,192.7467498779297,296.1170959472656,262.7557373046875,321.20380073510614,13.989615565319285,316.23199462890625,232.81661987304688,8.795669392664438,1.97147279429013,397.9251911374809,194.4920654296875,566.0560579802367,163.29660906108228,579.4543091666127,427.4402541556826,541.2854006931883,511.5809553845326,800.852597135913,892.3468064047776,847.6536726010863,785.76083030872,959.2047260655831,939.853304289747,933.5236710370637,934.2771609536925,952.5875360754653,952.6526061346024,573.2492910551598,829.4882656456161,435.607351766915,554.9652254829236,460.626556513266,458.6453040423063,376.3929037084013,526.3621463524355,442.7903253120852,445.84243323903644,455.9544490443499,589.2535721879877,267.0001186744595,684.7407104105481,301.5686603058499,2.6414997133971916,1.069501960543884,4.033007171227183,2.348723796767077,3.3558631579206923,3.38934017782685,2.6137970025167756,413.2365139014167,488.6707291009301,488.31471195331767,419.48236348923376,408.36375305134965,655.2076045998883,455.40916662186476
00016,418.62370809002425,407.77874820378435,449.2968334717651,442.5526383068628,350.1809944496177,391.1816305743878,356.37943235577336,417.21063766852245,461.15313720703125,501.27988604710737,375.68637168048735,444.2740336932374,549.0626240259855,488.7645362265173,568.1730015041114,568.8822993821667,7.235783310781714,203.79354858398438,1024.9782807629329,3.2898162525821473,0.15444772436507714,1.9343291045443518,2.6626641163473064,1.7859441019430093,2.6956528777260043,1.949504172140429,2.110718088578291,1.2857209082591587,575.0641229642978,5.037722115243397,411.9629484996391,369.43874233432854,385.88617883279977,430.2777102954691,436.36605835343533,362.1653025657535,419.63262258631244,441.42714765199116,396.45345822438003,402.4031325682061,386.7345110465254,622.1758178644088,366.68373009943605,395.84128462751494,393.74700114130053,404.1714269979644,404.13318477974923,393.6043476584743,375.79092646143,378.23492511206445,3.9716640688763047,8.345393789594372,1.4765793844005133,2.7878494028288023,6.082235871023492,1.9697608665866229,1.6861608691300878
00017,478.6418230893447,392.45037842407,516.9250192129293,453.56989371044233,501.91298785564436,293.81761089628185,490.1939532017042,330.17644319601646,559.0942742105757,217.2216362250765,612.4506170629187,231.7823387671261,521.7460875740346,158.69068102562616,545.5973450758688,531.1154916887575,9.572570406729243,0.5607497889036432,1075.1243600406467,3.5495681048212595,3.309832334641268,1.8776311035351334,6.699718748143628,0.7594723954867062,1.3641114170894526,0.7279344786802382,1.0129158232606235,3.438432982941867,549.5621969020142,5.7452181520668635,317.83460086518,315.0305250632128,350.1666702489994,358.7626578376595,298.7795148925435,361.15024578428967,376.91584017809225,375.92832364140236,330.95220698001276,321.9968851500669,297.1104723084008,648.3686717373082,315.4316602532137,327.5332322528333,406.82212262242757,262.5858373782689,316.3399640028054,343.7204128292473,351.9892593008164,318.69005265176855,299.3858337402344,2.665774025513314,2.4649183062344355,285.4042663574219,312.7427673339844,4.985659791556252,1.6539807060475746
00018,429.83768940494804,422.2300494420667,459.89833471659574,452.72697471424397,350.1888759608754,413.53607725529514,363.8482367783398,429.5985290524795,453.67071533203125,569.2486228068667,395.65049061762653,473.044363534592,559.7527051423733,537.4442760640238,575.8347610823902,579.3031184327539,4.525064424922212,6.006478553486639,1021.1168480826918,3.8884637541501785,0.7639792292659771,1.3095763073212194,999.3457317797871,2.641692375297917,0.3802302430660244,2.6558664764244306,2.0141141022229085,1.9075989313978317,581.5821042897109,2.4387469871064305,458.73854951391365,414.8861253383032,423.2478114346221,470.3617803034851,487.82834913353116,411.76966061762124,461.0718627970047,481.0021578635105,438.3028259523602,442.07586246476245,419.71488215662504,679.498588684791,399.77935263801123,427.40015225479885,398.53372738908627,450.4219757106244,440.4174460528362,419.3538635139957,394.9006070276726,406.3761426140162,2.350819548049078,5.449941324927213,2.403083214863369,0.06462071827749875,4.110065542100896,1.3679229441226022,0.57034799897556
00019,472.4754244862413,387.52928566368655,514.0708199402283,446.5786698487432,494.14210096408056,303.2871157032327,492.21074605948695,332.178640166672,567.9743320164846,253.82464970411482,617.4536191671109,246.53102776539288,523.1029465351454,184.30120954493523,545.1065141139634,529.0035328247727,9.849328734977064,2.663986963258922,1078.976886053614,2.7696213721266507,4.57766550840001,0.6802551733636926,6.736157175643003,2.8000473512671133,1.0652778163643428,3.037791724410161,0.7830158017338438,3.8750281747855535,546.5457718747955,1.9104452750006955,353.3583274852033,347.59914152946453,377.46409123657986,380.90878397295586,333.60867249819574,393.3043923209067,403.965430022094,404.55959203271317,363.970706500518,350.7936328274256,319.06740728454423,668.2201726982338,338.8656478485194,358.06002141323506,426.1327227886362,294.91099779407983,348.1846489026442,371.2831543720643,369.567448451276,346.8585390089098,5.837732664880443,1.9126431543787936,1.264850079741682,4.4202352085253755,6.118653870565333,4.8864668314706154,3.6190678397841394
00020,719.8899984914324,223.05400988434687,241.31776187738703,231.88159141264683,197.87459458252542,353.86331347226275,185.81028360931757,250.87817145207194,336.7447926180186,725.6752500281808,255.6438540734145,385.6387637297562,489.77922860776215,542.835988174153,509.78942287848014,516.7575377023204,998.172801518332,2.069579830106395,973.9053577880053,3.471477928464211,972.502018521158,1.5064075635159584,968.486787176649,3.4920741960197184,917.238364342144,961.7844126084312,917.0863575712023,966.5523132200357,489.8670611231327,7.536842728959411,604.646397902356,587.397506138081,555.350908747021,597.6753940235842,614.8572101256519,594.3306069311362,595.8802218429088,614.1920935809362,588.1096866520841,598.0954129035745,442.2413974395701,761.3061359637643,420.4815092200268,591.682745360576,457.1117756280506,616.17077181937,607.4310497916734,578.5341611300829,418.98237510489844,568.483371553686,2.3131403120182044,4.029608471172809,1.34251070973129,2.820835684301425,2.2888493479463112,2.365608584413149,1.75348840940604
00021,271.47732564522573,280.35247366572685,297.30708837329973,302.253141110589,299.30480675938816,332.22392150753296,306.8811257361982,299.34096594235837,343.5313102086838,479.6407372853252,399.67283168985523,335.20772392312097,563.6975310561162,384.3715935359257,577.6501034370934,145.68976358054542,292.32484772473737,554.4443613537657,616.719346980321,629.6987779155331,746.8197687709223,629.3951116400884,734.1723179747083,702.2219781590966,706.8674307096906,732.8392691154625,717.0726932650982,743.6470980614737,576.2936796373023,535.5912017076897,4.173738544246106,240.6037865577386,4.052142358003903,313.51512788452186,4.21065950512446,185.12757731364746,66.12343093758271,301.81513692825416,3.2471351244264364,270.90068668243606,4.378303583897135,345.2466032708159,21.89156038325906,467.3615682601433,383.15866380773156,452.0322869591311,475.43083762235926,453.7269104068601,354.2901593993491,416.65895950524896,432.9989196758304,403.83789961881314,520.9989343552326,449.8986449540392,413.656346860624,611.1671168979524,494.39818144275654
00022,2.987495944290039,1.4046403701957144,4.058868587318659,4.667339638124714,4.307271080711949,3.4718359600175317,1.2579513144598704,10.488483919298313,2.751199514569032,978.1991402994506,313.5935390333074,8.042663908341165,550.6856948152817,965.5016609572704,578.5191120411623,584.7838274018741,967.9809286870694,673.3757515021671,667.0416356552707,486.70984113051776,669.4854436233464,534.4526480100775,635.4541574207225,455.597900403338,443.9518997558418,558.558533921202,467.65403612115483,575.7449805466763,580.5330819697027,497.28472693634785,780.9814439555345,768.5468364422032,772.8368483817846,829.4391950195644,775.1581834210009,767.7835523235643,780.9794779683874,789.0723309248149,778.7161818260696,811.1411240393439,771.9681181884921,625.0761936067296,770.5052576144122,995.2117912943121,4.280930302177513,156.72527031646476,1002.4809036874077,18.30428964943393,32.98456485857626,83.41533075533317,884.9058851998816,910.6345349855592,746.807265525314,867.2910858412228,903.9061179074619,724.2057315583384,840.8854107389249
00023,0.4985809971126507,0.5374725397646262,0.8396869338634113,1.4140587469401953,1.6165745168764736,1.0436005216169775,1.2914091763212543,0.8158571599767156,3.529745434430407,3.6410450432794397,6.426146808056381,0.05256767065613968,522.6855842508578,3.811043039445367,542.6543112636687,529.9583304107869,592.2568999850594,728.8478816452688,450.08314035313384,624.6943105838992,493.35341698785237,592.4273290393157,466.0365021909892,548.7817245194495,428.9147632859234,418.42322876453426,459.18802504425827,445.534108735055,539.6851468614284,670.4378084597612,603.8095269333782,631.2522516393946,603.7784984951629,667.7305988805658,552.1630336343153,618.0737663851494,664.1821423539029,676.2637699748959,623.152442225852,664.5131420679662,477.9573163147412,584.5334017313796,484.3003952955337,2.272058083082103,0.16981547544782502,2.0845763868347684,2.05952055389523,0.8255949607840198,2.040787377311451,0.7360395010159685,712.6882607261116,662.9798919806852,704.3017870879652,721.6671306100836,707.724941012378,622.1785574115721,684.2315486907926
00024,491.9032693613857,488.3865225322547,513.7363844223942,524.7136548345837,415.1353929427422,458.0350674519354,413.83504242743163,520.2916249437677,412.94402919496576,408.29168480241606,413.7540317142474,512.8616825713088,517.8197251333131,493.17294543223124,539.2862538379682,537.3313932067938,2.2957810650350936,204.0919189453125,1017.9246827778996,2.9002439699360916,1.4481715609381298,2.6164025618599864,3.3616568421984585,0.370433172349927,0.2674227150183996,0.4555445095647489,1.1404640191413904,0.9294042618949784,561.5335032317739,114.8429946899414,332.85068918050376,297.53402071374154,325.71349313535296,371.8293375566658,364.37707429623606,300.5046438743241,365.5683815114213,383.29116363646574,324.30744221575884,340.8171057441278,408.2696771353112,527.4766540461027,370.3796821991794,355.7332249436558,378.59679971989897,359.77450196420153,358.42865397774693,361.66748737527746,384.89307194177877,347.81354790058276,324.74070037829404,3.7345987047171367,162.72839432216588,313.37890625,7.03119517701339,1.102893888990055,1.7504231683255471
